trip_id,area_code,trip_days,theme,has_child,has_elderly,has_disabled,companion_count,p0_age,p0_gender,p0_style,p0_home,p0_preferred,p1_age,p1_gender,p1_style,p1_home,p1_preferred
g_g002702,west,3,2,0,0,0,0,40,남,1;1;1;4;7;7;1;5,46,46130;46150;46170,,,,,
g_g002703,west,3,11,0,0,0,0,50,여,2;2;2;2;2;6;2;4,29,50110;46790;43730,,,,,
g_g002704,west,3,13,0,0,0,0,30,남,6;2;4;2;2;6;6;2,29,46870;11260;41190,,,,,
g_g002705,west,3,22,0,0,0,0,20,여,2;3;1;2;2;4;7;6,29,50130;26350;11680,,,,,
g_g002711,west,3,1,0,0,0,0,30,여,1;1;4;3;1;3;2;5,41,44825;42820;26350,,,,,
g_g002718,west,3,1,0,0,0,0,30,남,3;2;2;5;3;4;6;4,41,42150;28245;11680,,,,,
g_g002719,west,3,1,0,0,0,0,30,남,2;1;3;4;3;3;5;5,44,50110;44270;44180,,,,,
g_g002727,west,3,12,0,0,0,0,50,여,1;3;3;4;2;6;4;7,30,48220;43800;31170,,,,,
g_g002729,west,2,13,0,0,0,0,30,여,5;5;2;1;5;2;2;5,11,26500;42150;41360,,,,,
g_g002731,west,3,22,0,0,0,0,20,여,4;1;1;1;1;1;1;7,11,45140;50110;50130,,,,,
g_g002732,west,3,1,0,0,0,0,20,여,2;2;2;4;4;5;6;5,45,11200;26350;50110,,,,,
g_g002735,west,3,1,0,0,0,0,30,남,2;1;2;6;4;2;1;5,11,42210;26350;44200,,,,,
g_g002738,west,3,12,0,0,0,0,50,남,1;6;2;4;3;2;5;3,44,50130;42210;46730,,,,,
g_g002744,west,3,12,0,0,0,0,40,남,2;2;1;2;4;1;4;4,11,42150;42210;45110,,,,,
g_g002745,west,2,21,0,0,0,0,50,남,2;2;2;2;2;6;3;7,11,26350;42830;42190,,,,,
g_g002750,west,3,6,0,0,0,0,20,여,6;1;2;6;6;6;6;7,30,50110;11230;26230,,,,,
g_g002752,west,3,8,0,0,0,0,20,남,1;1;3;3;1;3;1;7,41,42150;42170;50110,,,,,
g_g002753,west,3,10,0,0,0,0,20,여,6;1;1;2;2;6;7;3,43,26500;42150;50110,,,,,
g_g002759,west,3,2,0,0,0,0,40,여,2;2;3;1;3;5;2;3,11,42770;46130;28710,,,,,
g_g002760,west,3,11,0,0,0,0,50,여,7;1;4;1;4;4;7;4,11,42210;50110;41820,,,,,
g_g002762,west,3,11,0,0,0,0,40,여,4;4;4;4;4;4;4;4,46,46720;42150;29155,,,,,
g_g002764,west,3,1,0,0,0,0,50,남,3;4;2;2;5;3;6;2,29,50130;45730;46900,,,,,
g_g002765,west,2,9,0,0,0,0,20,남,5;4;5;6;4;5;4;5,44,44200;46150;11350,,,,,
g_g002766,west,3,22,0,0,0,0,30,여,1;1;6;4;3;6;7;3,11,42150;46130;45800,,,,,
g_g002767,west,3,11,0,0,0,0,40,여,4;2;2;3;5;3;6;2,41,26710;28710;42720,,,,,
g_g002770,west,3,11,0,0,0,0,20,여,4;4;4;4;4;4;4;4,44,50110;26350;11710,,,,,
g_g002776,west,3,8,0,0,0,0,30,여,7;1;1;1;7;7;1;7,30,50130;26350;45110,,,,,
g_g002784,west,3,2,0,0,0,0,30,남,2;2;6;6;2;6;6;4,45,26710;45110;48120,,,,,
g_g002793,west,2,4,0,0,0,0,20,남,2;4;4;3;6;5;2;6,11,50130;11110;45110,,,,,
g_g002795,west,3,3,0,0,0,0,60,남,4;1;4;2;2;5;6;3,11,50110;45710;42830,,,,,
g_g002798,west,3,12,0,0,0,0,20,여,5;3;3;2;2;3;2;6,45,50130;50110;11680,,,,,
g_g002802,west,3,2,0,0,0,0,40,여,4;2;3;2;4;3;2;6,43,50110;47130;45130,,,,,
g_g002804,west,3,1,0,0,0,0,30,여,3;3;2;2;2;6;6;6,31,26410;30230;27110,,,,,
g_g002806,west,3,3,0,0,0,0,20,여,4;2;2;6;6;3;4;3,11,42150;42210;50130,,,,,
g_g002809,west,3,22,0,0,0,0,20,남,2;1;2;5;4;2;6;4,28,50110;50130;42170,,,,,
g_g002811,west,3,22,0,0,0,0,20,남,2;1;1;3;4;5;5;5,26,50110;11110;47130,,,,,
g_g002819,west,3,1,0,0,0,0,20,여,4;4;2;5;2;5;6;6,29,26350;46130;46710,,,,,
g_g002820,west,2,10,0,0,0,0,30,여,1;4;3;6;2;4;2;4,11,11740;42230;27230,,,,,
g_g002825,west,3,23,0,0,0,0,20,여,1;1;1;6;1;7;1;7,47,43800;50130;47130,,,,,
g_g002827,west,3,2,0,0,0,0,20,남,2;2;2;4;2;2;5;6,29,50110;46130;46110,,,,,
g_g002828,west,3,23,0,0,0,0,50,남,5;2;3;1;6;6;2;2,26,50110;47130;46130,,,,,
g_g002829,west,3,23,0,0,0,0,40,남,2;2;2;1;2;3;3;2,41,50110;50130;42150,,,,,
g_g002832,west,2,6,0,0,0,0,20,여,2;1;5;3;3;4;6;3,45,50110;26380;42150,,,,,
g_g002833,west,3,2,0,0,0,0,40,여,4;6;6;2;6;3;5;2,46,46790;29110;29170,,,,,
g_g002837,west,3,1,0,0,0,0,30,여,1;1;1;2;1;1;1;1,11,11680;42210;41830,,,,,
g_g002838,west,3,22,0,0,0,0,20,여,4;2;3;4;2;2;6;4,30,50130;11410;26350,,,,,
g_g002841,west,3,21,0,0,0,0,30,여,1;1;1;3;1;1;4;6,41,42150;41280;11440,,,,,
g_g002842,west,2,10,0,0,0,0,40,남,4;1;1;4;6;1;7;4,11,50130;42830;44760,,,,,
g_g002851,west,3,1,0,0,0,0,30,남,7;4;6;1;1;4;7;4,11,50110;26350;11710,,,,,
g_g002854,west,3,1,0,0,0,0,30,남,1;7;1;1;1;1;1;7,28,42150;42820;42760,,,,,
g_g002856,west,2,3,0,0,0,0,20,여,4;3;2;3;5;3;5;6,30,50130;45110;11170,,,,,
g_g002857,west,1,27,0,0,0,0,30,남,2;4;4;3;7;1;6;5,28,42150;42210;42820,,,,,
g_g002865,west,3,1,0,0,0,0,20,여,4;2;1;1;2;4;6;7,30,45110;11290;26350,,,,,
g_g002867,west,3,12,0,0,0,0,20,여,4;1;1;2;6;2;2;7,44,50110;41820;42150,,,,,
g_g002872,west,3,2,0,0,0,0,30,여,4;4;2;4;5;6;3;3,44,47130;47110;44825,,,,,
g_g002874,west,3,11,0,0,0,0,40,남,4;4;3;3;6;6;6;6,43,42150;50130;26350,,,,,
g_g002875,west,3,6,0,0,0,0,40,여,4;2;4;4;2;4;6;2,43,42150;26350;48240,,,,,
g_g002880,west,3,2,0,0,0,0,30,남,6;1;1;3;5;6;1;7,28,50130;26500;42210,,,,,
g_g002886,west,3,1,0,0,0,0,20,여,1;1;3;3;1;6;6;7,46,26350;11110;46130,,,,,
g_g002887,west,3,1,0,0,0,0,30,여,2;2;3;2;3;5;2;6,28,42150;42210;28710,,,,,
g_g002890,west,3,10,0,0,0,0,50,남,1;4;1;1;7;1;7;7,30,42770;48310;50130,,,,,
g_g002891,west,3,1,0,0,0,0,20,남,3;3;2;3;5;4;3;3,42,50130;42150;11140,,,,,
g_g002896,west,3,1,0,0,0,0,20,남,2;6;6;3;1;6;2;3,27,47110;30140;47230,,,,,
g_g002897,west,3,10,0,0,0,0,20,남,1;1;3;2;2;5;2;6,11,42150;50110;43150,,,,,
g_g002900,west,3,1,0,0,0,0,30,남,2;2;1;4;4;3;5;4,45,42210;26710;45800,,,,,
g_g002903,west,3,2,0,0,0,0,30,여,4;1;1;1;1;7;7;7,28,42210;48310;50130,,,,,
g_g002906,west,2,13,0,0,0,0,20,여,3;1;2;5;7;3;1;7,29,46130;29110;50130,,,,,
g_g002907,west,2,21,0,0,0,0,30,남,6;2;2;1;4;6;1;3,29,46110;26470;50130,,,,,
g_g002908,west,3,12,0,0,0,0,60,여,1;2;1;5;5;2;2;5,41,50130;45800;41570,,,,,
g_g002912,west,3,6,0,0,0,0,20,남,1;1;1;5;3;1;7;3,11,42150;44270;46150,,,,,
g_g002916,west,3,1,0,0,0,0,50,남,1;1;1;4;1;1;1;3,41,50110;26260;42210,,,,,
g_g002918,west,3,6,0,0,0,0,40,여,2;2;2;4;3;2;6;6,28,50130;42820;48840,,,,,
g_g002928,west,3,11,0,0,0,0,20,여,3;4;2;5;4;2;7;6,11,50110;27140;41650,,,,,
g_g002933,west,2,12,0,0,0,0,20,남,4;2;3;5;3;5;5;5,29,11440;42150;47110,,,,,
g_g002943,west,2,11,0,0,0,0,40,남,1;1;1;3;3;3;1;4,11,42820;26710;50130,,,,,
g_g002944,west,2,1,0,0,0,0,20,여,2;1;1;1;6;6;5;6,30,50110;11680;26710,,,,,
g_g002946,west,3,22,0,0,0,0,20,여,2;2;2;1;2;2;6;1,44,44270;26500;48310,,,,,
g_g002949,west,3,10,0,0,0,0,50,남,2;1;4;2;4;3;2;5,30,42210;42760;48840,,,,,
g_g002952,west,3,1,0,0,0,0,20,남,5;1;2;2;6;6;2;7,11,47130;42150;50110,,,,,
g_g002953,west,3,2,0,0,0,0,50,남,2;3;3;3;3;3;2;6,44,28710;29170;28260,,,,,
g_g002955,west,3,1,0,0,0,0,20,여,2;4;3;6;6;3;3;4,41,50110;50130;42150,,,,,
g_g002963,west,3,6,0,0,0,0,20,여,2;3;1;2;6;6;2;6,41,50130;50110;42150,,,,,
g_g002967,west,2,1,0,0,0,0,50,남,3;4;2;5;4;4;5;5,41,47130;42210;41830,,,,,
g_g002974,west,3,22,0,0,0,0,40,남,1;4;2;5;4;2;6;2,41,42760;44825;41500,,,,,
g_g002975,west,2,5,0,0,0,0,30,남,3;3;1;4;4;3;1;7,41,50130;48840;11110,,,,,
g_g002983,west,3,22,0,0,0,0,50,남,2;4;1;4;2;5;1;7,41,42210;50130;46130,,,,,
g_g002985,west,3,3,0,0,0,0,20,여,2;6;6;4;6;3;6;6,29,45110;11680;26350,,,,,
g_g002986,west,2,12,0,0,0,0,30,남,4;2;6;2;2;4;6;7,46,50130;26350;29110,,,,,
g_g002987,west,2,21,0,0,0,0,20,여,4;2;3;1;3;5;2;3,46,26350;46130;11170,,,,,
g_g002988,west,3,1,0,0,0,0,20,남,1;1;1;2;1;1;2;5,45,45710;42830;50130,,,,,
g_g002989,west,3,6,0,0,0,0,20,여,7;1;7;1;1;1;1;7,27,45110;31200;48880,,,,,
g_g002991,west,3,1,0,0,0,0,20,여,1;1;1;6;1;1;1;7,44,26530;50130;44270,,,,,
g_g002993,west,3,5,0,0,0,0,20,여,7;1;2;1;1;5;7;1,45,27140;45110;11710,,,,,
g_g002995,west,3,1,0,0,0,0,20,여,1;1;2;5;1;2;1;7,41,41190;41830;42150,,,,,
g_g002999,west,3,1,0,0,0,0,20,여,3;4;1;5;6;2;2;6,44,11440;26350;41190,,,,,
g_g003001,west,3,24,0,0,0,0,40,남,1;2;2;1;1;6;6;3,41,42150;41480;44270,,,,,
g_g003004,west,3,21,0,0,0,0,20,여,3;2;1;1;1;1;3;7,45,50130;46130;26350,,,,,
g_g003019,west,2,8,0,0,0,0,50,남,4;4;4;3;5;4;3;4,30,46820;26290;44710,,,,,
g_g003026,west,3,6,0,0,0,0,50,남,3;2;3;4;3;2;3;2,36,11110;50130;47750,,,,,
g_g003028,west,3,1,0,0,0,0,30,남,3;4;4;1;3;4;4;5,41,50130;50110;42150,,,,,
g_g003029,west,2,2,0,0,0,0,60,여,1;3;4;2;1;4;3;6,46,46730;50130;42830,,,,,
g_g003034,west,2,1,0,0,0,0,30,남,1;7;1;1;5;2;1;7,11,41360;42150;11350,,,,,
g_g003035,west,3,1,0,0,0,0,20,여,4;1;1;1;1;1;1;7,48,47130;42830;26350,,,,,
g_g003039,west,2,11,0,0,0,0,50,남,1;4;2;6;2;3;2;7,30,50110;44150;45110,,,,,
g_g003042,west,3,22,0,0,0,0,20,여,3;1;3;3;4;4;1;5,45,50110;26350;11140,,,,,
g_g003043,west,3,2,0,0,0,0,30,남,2;2;1;4;6;3;1;7,41,50110;28245;43800,,,,,
g_g003047,west,3,10,0,0,0,0,20,여,4;1;2;1;4;5;1;7,11,50130;43800;42830,,,,,
g_g003050,west,3,1,0,0,0,0,20,여,4;2;2;3;3;4;6;3,30,50110;50130;26500,,,,,
g_g003051,west,3,2,0,0,0,0,40,남,4;2;4;2;4;6;2;4,11,41650;41360;41450,,,,,
g_g003053,west,3,1,0,0,0,0,50,여,4;3;1;1;1;6;2;4,30,50130;42150;45110,,,,,
g_g003058,west,3,6,0,0,0,0,20,남,7;1;5;4;1;6;4;1,46,11680;46820;11710,,,,,
g_g003059,west,3,10,0,0,0,0,50,남,1;1;7;4;3;1;1;1,41,42830;50130;43150,,,,,
g_g003061,west,3,2,0,0,0,0,20,여,2;2;2;3;3;5;1;6,43,50130;42150;27290,,,,,
g_g003062,west,3,1,0,0,0,0,20,여,2;2;2;1;1;6;1;3,41,50110;42150;30200,,,,,
g_g003064,west,3,1,0,0,0,0,20,남,7;7;7;1;1;7;7;7,41,42150;48250;48860,,,,,
g_g003065,west,3,3,0,0,0,0,20,여,2;4;3;6;3;3;6;6,11,26350;29110;46130,,,,,
g_g003067,west,3,1,0,0,0,0,40,남,1;2;4;5;4;3;2;6,27,47210;47110;50130,,,,,
g_g003068,west,3,1,0,0,0,0,30,여,6;6;2;2;6;2;6;2,11,41280;30140;26350,,,,,
g_g003071,west,3,1,0,0,0,0,40,여,1;5;2;5;4;5;3;5,11,50110;42150;28260,,,,,
g_g003077,west,3,1,0,0,0,0,30,남,4;4;3;4;4;5;3;6,11,42170;41570;11440,,,,,
g_g003079,west,3,10,0,0,0,0,20,여,4;1;2;4;4;6;5;4,43,50110;50130;42170,,,,,
g_g003086,west,3,1,0,0,0,0,20,여,1;1;1;1;1;1;1;7,30,50110;48840;11215,,,,,
g_g003090,west,2,21,0,0,0,0,50,남,2;2;2;5;2;2;3;4,43,50130;46130;44825,,,,,
g_g003092,west,3,1,0,0,0,0,30,남,2;2;2;4;4;2;3;5,30,48860;48840;42210,,,,,
g_g003096,west,2,2,0,0,0,0,20,남,4;4;3;2;4;3;5;6,29,11710;50110;26350,,,,,
g_g003097,west,3,1,0,0,0,0,30,여,2;1;6;3;2;6;5;7,11,42150;42210;50110,,,,,
g_g003098,west,3,1,0,0,0,0,20,남,2;4;2;6;3;7;7;6,48,50130;26350;11740,,,,,
g_g003101,west,2,1,0,0,0,0,20,남,4;5;2;2;2;2;3;5,44,45110;11110;43110,,,,,
g_g003104,west,3,2,0,0,0,0,50,남,1;1;4;1;7;1;1;1,45,41280;41670;44760,,,,,
g_g003108,west,3,21,0,0,0,0,30,여,1;4;1;4;6;6;1;6,11,42150;43730;41610,,,,,
g_g003115,west,2,1,0,0,0,0,20,여,7;7;5;2;6;4;1;5,36,11440;11110;30200,,,,,
g_g003118,west,3,2,0,0,0,0,30,여,3;2;1;2;6;4;5;6,41,41630;41830;45130,,,,,
g_g003119,west,3,2,0,0,0,0,20,여,3;1;5;2;1;2;1;6,26,26230;42210;48310,,,,,
g_g003120,west,3,1,0,0,0,0,30,여,7;1;4;7;4;7;7;7,47,26500;27110;50110,,,,,
g_g003121,west,3,12,0,0,0,0,30,남,1;1;2;1;6;5;2;6,11,27110;11110;41820,,,,,
g_g003130,west,3,27,0,0,0,0,40,여,1;1;1;3;1;1;1;7,41,42210;42830;41820,,,,,
g_g003135,west,3,8,0,0,0,0,50,여,3;4;2;4;2;3;4;4,44,47930;44150;45110,,,,,
g_g003137,west,2,1,0,0,0,0,20,여,4;6;2;3;4;6;2;6,41,30140;26350;50110,,,,,
g_g003140,west,3,3,0,0,0,0,20,여,3;3;2;3;6;2;5;5,11,50130;50110;26350,,,,,
g_g003143,west,3,12,0,0,0,0,40,여,3;2;3;2;3;4;2;5,11,50110;26500;42150,,,,,
g_g003144,west,3,3,0,0,0,0,20,남,2;5;2;3;4;3;2;5,41,11680;50110;41110,,,,,
g_g003145,west,3,21,0,0,0,0,30,남,2;2;2;3;3;2;4;3,11,42130;41820;41360,,,,,
g_g003150,west,2,1,0,0,0,0,30,남,6;3;6;1;4;4;4;4,41,26200;42210;50130,,,,,
g_g003151,west,3,1,0,0,0,0,20,여,5;6;2;4;2;2;3;3,29,11680;50110;26530,,,,,
g_g003153,west,2,12,0,0,0,0,20,여,5;2;2;2;3;2;5;6,11,42830;29110;26230,,,,,
g_g003154,west,2,10,0,0,0,0,50,남,1;7;4;4;1;4;6;2,41,41220;30200;47150,,,,,
g_g003159,west,2,22,0,0,0,0,30,여,2;4;3;5;6;4;6;6,30,50110;26230;42210,,,,,
g_g003162,west,3,2,0,0,0,0,30,남,1;1;1;1;1;1;7;1,43,50110;43740;30110,,,,,
g_g003165,west,3,22,0,0,0,0,20,여,6;2;1;3;6;4;3;5,11,47130;26350;29110,,,,,
g_g003168,west,3,11,0,0,0,0,40,여,5;4;4;5;3;4;5;5,27,47110;47130;26350,,,,,
g_g003169,west,2,24,0,0,0,0,40,여,1;4;6;4;2;2;3;6,29,46710;46170;50110,,,,,
g_g003173,west,3,12,0,0,0,0,30,여,1;4;1;3;1;4;6;4,27,26350;11680;47110,,,,,
g_g003174,west,2,6,0,0,0,0,40,여,3;2;2;4;6;2;5;6,41,42150;28710;50110,,,,,
g_g003177,west,3,2,0,0,0,0,50,남,1;1;2;4;2;6;1;6,29,48310;50130;46130,,,,,
g_g003179,west,3,3,0,0,0,0,20,여,1;1;1;1;1;1;6;7,41,50110;42150;26500,,,,,
g_g003182,west,3,22,0,0,0,0,30,남,4;3;6;6;4;3;1;1,11,42110;28110;41360,,,,,
g_g003189,west,3,2,0,0,0,0,30,남,3;2;1;4;3;3;5;4,48,26350;47830;46130,,,,,
g_g003192,west,2,21,0,0,0,0,50,남,2;4;6;6;6;1;2;4,30,45800;43730;44770,,,,,
g_g003193,west,3,3,0,0,0,0,30,여,3;3;6;3;3;3;6;5,11,42150;47130;42210,,,,,
g_g003194,west,2,1,0,0,0,0,20,여,2;1;4;3;3;4;4;4,29,50110;50130;45190,,,,,
g_g003195,west,2,7,0,0,0,0,50,남,5;5;4;6;5;6;7;1,44,50110;42820;48220,,,,,
g_g003196,west,3,9,0,0,0,0,30,남,2;1;1;1;1;3;7;1,11,42210;50130;26350,,,,,
g_g003199,west,2,21,0,0,0,0,20,남,2;2;2;2;1;3;1;4,46,29110;46110;26350,,,,,
g_g003200,west,2,27,0,0,0,0,20,여,2;6;6;2;2;5;2;6,45,45130;45800;45710,,,,,
g_g003202,west,3,5,0,0,0,0,30,남,4;1;1;1;4;4;1;7,11,41820;50130;26350,,,,,
g_g003208,west,3,1,0,0,0,0,30,여,2;5;1;3;3;4;5;7,27,47130;26350;48840,,,,,
g_g003210,west,3,1,0,0,0,0,20,여,2;1;1;4;6;5;2;3,46,50130;47130;46170,,,,,
g_g003212,west,2,2,0,0,0,0,40,남,4;4;2;2;2;6;4;6,43,30200;11740;43110,,,,,
g_g003217,west,3,1,0,0,0,0,20,여,6;6;2;2;2;2;6;6,11,11110;11290;41110,,,,,
g_g003221,west,3,1,0,0,0,0,20,여,3;3;3;4;3;3;3;3,28,42210;26230;50110,,,,,
g_g003224,west,3,21,0,0,0,0,30,여,4;1;2;2;3;2;4;6,29,11680;47130;42150,,,,,
g_g003227,west,3,21,0,0,0,0,40,남,4;2;2;4;6;4;3;6,28,50130;42150;26350,,,,,
g_g003235,west,2,1,0,0,0,0,30,여,2;2;2;2;1;7;1;2,43,44130;50110;42150,,,,,
g_g003238,west,3,12,0,0,0,0,40,남,4;4;4;4;2;4;5;6,41,42150;26290;45110,,,,,
g_g003243,west,2,3,0,0,0,0,30,남,2;2;2;4;2;6;6;6,45,46130;45800;50110,,,,,
g_g003246,west,2,1,0,0,0,0,30,여,3;6;3;3;5;5;3;3,36,47110;50130;26350,,,,,
g_g003251,west,3,5,0,0,0,0,30,남,6;4;2;2;4;4;5;5,11,50130;42150;44230,,,,,
g_g003252,west,3,22,0,0,0,0,40,남,1;1;1;7;1;1;1;5,45,50130;47170;26350,,,,,
g_g003255,west,2,2,0,0,0,0,20,남,4;2;2;2;2;6;6;6,29,11110;26530;47130,,,,,
g_g003266,west,2,22,0,0,0,0,20,여,1;1;1;3;3;4;2;6,29,50130;26350;42150,,,,,
g_g003267,west,3,2,0,0,0,0,30,여,1;1;1;6;6;6;3;6,11,50110;42830;41360,,,,,
g_g003273,west,3,2,0,0,0,0,30,여,6;1;7;1;1;7;2;6,46,46130;26710;30230,,,,,
g_g003278,west,3,1,0,0,0,0,20,남,5;2;2;5;2;6;6;6,30,26350;50110;11110,,,,,
g_g003281,west,3,21,0,0,0,0,20,남,3;2;1;1;1;2;3;1,11,50130;47110;42110,,,,,
g_g003284,west,3,22,0,0,0,0,20,남,2;2;1;6;3;3;3;5,11,50130;47130;42150,,,,,
g_g003290,west,2,2,0,0,0,0,40,남,2;2;6;1;1;7;1;2,43,42150;46130;44210,,,,,
g_g003296,west,2,23,0,0,0,0,30,여,4;4;4;3;3;4;1;6,11,50130;26350;47130,,,,,
g_g003301,west,2,2,0,0,0,0,20,여,1;1;1;3;1;2;7;7,11,50110;42230;28710,,,,,
g_g003307,west,3,21,0,0,0,0,20,여,3;2;6;2;5;5;2;6,11,26140;11680;41460,,,,,
g_g003308,west,3,2,0,0,0,0,50,여,2;2;1;2;2;2;2;2,41,50130;50110;42150,,,,,
g_g003314,west,3,2,0,0,0,0,30,남,3;3;3;3;3;4;3;3,30,42150;50130;45110,,,,,
g_g003320,west,2,3,0,0,0,0,50,여,3;2;1;4;5;2;1;5,11,46910;47130;42210,,,,,
g_g003323,west,3,12,0,0,0,0,40,남,4;4;4;1;4;4;4;1,29,45110;48310;46130,,,,,
g_g003326,west,3,1,0,0,0,0,20,여,2;4;2;6;3;1;2;7,41,43110;11680;50130,,,,,
g_g003329,west,3,22,0,0,0,0,30,여,5;2;2;5;2;6;2;5,11,43110;50130;42210,,,,,
g_g003334,west,2,1,0,0,0,0,40,여,4;4;1;3;6;3;2;6,30,45110;26350;11110,,,,,
g_g003335,west,3,1,0,0,0,0,20,남,5;1;2;3;4;5;3;4,11,26140;50130;41820,,,,,
g_g003337,west,3,1,0,0,0,0,50,여,2;2;2;4;2;2;2;6,28,50110;42150;43150,,,,,
g_g003340,west,3,6,0,0,0,0,50,여,3;5;5;3;5;3;2;6,30,47110;26350;44770,,,,,
g_g003352,west,2,10,0,0,0,0,20,여,6;6;2;6;6;6;6;6,11,26350;31110;50110,,,,,
g_g003353,west,3,10,0,0,0,0,30,여,1;1;1;4;2;1;7;7,11,50110;26350;47130,,,,,
g_g003355,west,2,10,0,0,0,0,50,남,1;1;1;4;1;1;1;7,30,48850;48860;44180,,,,,
g_g003359,west,3,22,0,0,0,0,30,여,3;6;3;2;3;3;4;6,44,11680;26350;30110,,,,,
g_g003368,west,2,11,0,0,0,0,40,여,5;4;5;4;6;6;2;6,30,26290;44180;42760,,,,,
g_g003369,west,3,1,0,0,0,0,20,여,5;2;2;5;6;4;2;5,11,50130;26350;42150,,,,,
g_g003370,west,3,1,0,0,0,0,20,남,3;2;2;4;2;2;1;6,44,44825;41820;42150,,,,,
g_g003372,west,3,1,0,0,0,0,20,남,5;3;3;5;6;6;5;4,11,45130;50110;26500,,,,,
g_g003376,west,2,3,0,0,0,0,60,남,2;4;2;2;3;3;1;2,11,46770;48310;47130,,,,,
g_g003380,west,2,21,0,0,0,0,40,남,1;6;1;4;6;6;2;6,36,44150;47290;50130,,,,,
g_g003382,west,3,23,0,0,0,0,40,남,3;2;2;3;3;4;4;4,41,42830;47110;50110,,,,,
g_g003388,west,3,1,0,0,0,0,30,여,5;6;1;5;6;6;6;7,41,42150;46130;26350,,,,,
g_g003391,west,3,23,0,0,0,0,20,남,4;2;5;6;1;6;6;1,11,44760;45110;50110,,,,,
g_g003394,west,3,2,0,0,0,0,20,여,4;2;2;3;2;5;7;6,45,11710;50130;46130,,,,,
g_g003398,west,3,21,0,0,0,0,20,여,2;2;6;3;2;5;7;6,41,42150;42210;26500,,,,,
g_g003399,west,3,11,0,0,0,0,20,남,6;2;6;3;2;6;6;2,46,47130;50110;11680,,,,,
g_g003403,west,3,1,0,0,0,0,40,남,1;3;1;4;6;4;3;7,27,42230;48220;31710,,,,,
g_g003408,west,3,24,0,0,0,0,20,여,7;1;4;5;1;2;7;7,44,50110;42210;29155,,,,,
g_g003418,west,3,6,0,0,0,0,30,여,2;2;4;3;3;3;4;4,29,50130;26500;46150,,,,,
g_g003420,west,2,11,0,0,0,0,20,여,1;1;1;1;1;1;1;7,11,26200;50130;42110,,,,,
g_g003422,west,3,10,0,0,0,0,30,여,3;2;2;2;4;4;2;6,11,42150;42130;50130,,,,,
g_g003429,west,2,12,0,0,0,0,30,남,7;4;7;7;1;7;1;7,48,29200;46110;48170,,,,,
g_g003438,west,2,1,0,0,0,0,30,남,4;4;4;4;3;4;4;5,43,42170;26170;50110,,,,,
g_g003444,west,3,22,0,0,0,0,50,여,2;5;6;2;5;2;2;2,29,45790;46130;48310,,,,,
g_g003453,west,3,12,0,0,0,0,20,여,5;2;2;2;2;4;7;5,11,50130;50110;26350,,,,,
g_g003455,west,2,1,0,0,0,0,40,여,2;6;2;4;6;6;2;6,44,44825;44210;41460,,,,,
g_g003459,west,3,21,0,0,0,0,40,남,4;2;1;3;4;2;6;6,11,42210;50130;26260,,,,,
g_g003463,west,3,1,0,0,0,0,30,남,3;4;4;2;5;3;3;5,46,46150;31710;46230,,,,,
g_g003464,west,3,22,0,0,0,0,20,여,2;4;1;5;6;7;1;7,41,41110;41820;28710,,,,,
g_g003467,west,2,2,0,0,0,0,50,남,2;6;2;2;2;6;3;4,30,43730;44710;50110,,,,,
g_g003468,west,3,23,0,0,0,0,30,남,4;2;1;3;1;6;4;3,30,42210;50110;45130,,,,,
g_g003474,west,3,2,0,0,0,0,20,남,1;1;1;4;7;4;6;6,11,42150;11110;28260,,,,,
g_g003480,west,3,11,0,0,0,0,20,여,5;1;1;1;5;1;7;5,41,50110;46130;43800,,,,,
g_g003485,west,3,22,0,0,0,0,30,여,4;4;2;2;2;5;2;6,11,50110;27290;42150,,,,,
g_g003491,west,3,11,0,0,0,0,20,여,1;1;2;6;6;1;2;7,11,42150;29155;28245,,,,,
g_g003492,west,3,2,0,0,0,0,40,남,2;2;3;2;2;3;5;5,11,42150;50110;41830,,,,,
g_g003495,west,3,28,0,0,0,0,20,남,2;6;1;1;6;2;7;5,28,50110;26350;42150,,,,,
g_g003497,west,3,12,0,0,0,0,30,남,1;1;1;4;2;2;5;4,43,50130;42790;26350,,,,,
g_g003499,west,3,1,0,0,0,0,30,여,6;2;1;6;1;4;7;3,11,42150;26350;45110,,,,,
g_g003511,west,3,23,0,0,0,0,40,여,5;3;3;5;5;5;6;6,26,26500;50110;11680,,,,,
g_g003512,west,3,21,0,0,0,0,20,여,1;2;1;3;6;4;2;7,11,42150;50130;41480,,,,,
g_g003515,west,3,21,0,0,0,0,20,여,3;2;3;3;3;3;4;7,28,11680;41820;46230,,,,,
g_g003516,west,2,22,0,0,0,0,20,남,4;7;4;5;4;5;3;6,30,46130;30140;44150,,,,,
g_g003525,west,3,1,0,0,0,0,30,여,3;5;2;2;3;2;6;6,27,42150;26350;31710,,,,,
g_g003526,west,2,11,0,0,0,0,30,여,3;3;2;3;6;2;2;7,45,11140;30140;50110,,,,,
g_g003535,west,3,1,0,0,0,0,40,남,4;1;1;4;4;3;3;3,41,50130;42150;26350,,,,,
g_g003541,west,3,21,0,0,0,0,30,남,3;3;2;3;4;3;3;5,41,50130;47770;46150,,,,,
g_g003544,west,3,1,0,0,0,0,20,여,4;2;3;5;2;4;3;5,41,30230;11680;42150,,,,,
g_g003554,west,3,2,0,0,0,0,30,여,4;1;1;1;4;4;6;7,28,41820;42150;50110,,,,,
