travel_id,day_index,visit_order,visit_area_id,visit_area_nm
e_e000039,1,8,2304290009,포메인 에버랜드 직영점
e_e000039,1,9,2304290002,집
e_e000040,1,1,2304280001,사무실
e_e000040,1,2,2304280003,드림하우스
e_e000040,1,3,2304280004,형제 네 생소금 구이
e_e000040,1,4,2304280005,서울로 717
e_e000040,1,5,2304280006,효자손 왕만두
e_e000040,1,6,2304280007,숭례문
e_e000040,1,7,2304280002,드림하우스
e_e000040,2,1,2304290002,폴 바셋 서소문점
e_e000040,2,2,2304290001,드림하우스
e_e000042,1,1,2305010001,집
e_e000042,1,2,2305010003,삼목선착장
e_e000042,1,3,2305010004,휠 프렌즈
e_e000042,1,4,2305010005,이소리라 식당
e_e000042,1,5,2305010006,수기 해변
e_e000042,1,6,2305010007,신도항(옹진)
e_e000042,1,7,2305010008,예단포둘레길
e_e000042,1,8,2305010002,집
e_e000045,1,1,2304290001,사무실
e_e000045,1,2,2304290003,장흥농협 하나로마트 송추점
e_e000045,1,3,2304290004,대궐 캠핑 글램핑 펜션
e_e000045,1,4,2304290005,대궐 캠핑 글램핑 펜션
e_e000045,2,1,2304300001,대궐 산장식당
e_e000045,2,2,2304300002,마장호수
e_e000045,2,3,2304300003,로마 부동산
e_e000046,1,1,2304280001,집
e_e000046,1,2,2304280003,시흥 센트럴 푸르지오 아파트
e_e000046,1,3,2304280004,푸른 솔 GC 포천
e_e000046,1,4,2304280002,집
e_e000293,1,1,2305280001,집
e_e000293,1,2,2305280002,천안 고속버스터미널
e_e000293,1,3,2305280003,서울고속버스터미널(경부)
e_e000293,1,4,2305280004,혜화역 4호선
e_e000293,1,5,2305280005,링크 아트센터
e_e000293,1,6,2305280006,일미리 금계 찜닭 대학로점
e_e000293,1,7,2305280007,예스24 스테이지
e_e000293,1,8,2305280008,혜화역 4호선
e_e000293,1,9,2305280009,서울고속버스터미널(경부)
e_e000293,1,10,2305280010,천안 고속버스터미널
e_e000293,1,11,2305280011,집
e_e000297,1,1,2305200001,집
e_e000297,1,2,2305200002,군산 고속버스터미널
e_e000297,1,3,2305200004,센트럴시티터미널(호남)
e_e000297,1,4,2305200005,드림아트센터
e_e000297,1,5,2305200006,구스토 랩 대학로 본점
e_e000297,1,6,2305200003,녹번역 e편한세상 캐슬아파트
e_e000297,2,1,2305210002,헤이 스위트
e_e000297,2,2,2305210003,마로니에공원
e_e000297,2,3,2305210004,플러스 시어터
e_e000297,2,4,2305210005,쿰피르 혜화점
e_e000297,2,5,2305210006,담소
e_e000297,2,6,2305210007,엔터식스 강남점
e_e000297,2,7,2305210001,집
e_e000299,1,1,2305270001,집
e_e000299,1,2,2305270002,제주 국제공항
e_e000299,1,3,2305270003,김포국제공항 국내선
e_e000299,1,4,2305270004,버거킹 시청역점
e_e000299,1,5,2305270005,서울시립미술관 서소문 본관
e_e000299,1,6,2305270006,정동 그 집
e_e000299,1,7,2305270007,용호동 낙지 북창점
e_e000299,1,8,2305270008,동화 아파트
e_e000299,2,1,2305280001,덕수궁 중명전
e_e000299,2,2,2305280002,덕수궁
e_e000299,2,3,2305280003,정동 전망대
e_e000299,2,4,2305280004,행복 전집 북창점
e_e000299,2,5,2305280005,더블린 브루어리 시청점
e_e000299,2,6,2305280010,스텝 인 명동 
e_e000301,1,1,2305190001,집
e_e000301,1,2,2305190002,서울대학교병원
e_e000301,1,3,2305190003,콘래드 서울
e_e000301,2,1,2305200001,제스트 콘래드 서울점
e_e000301,2,2,2305200002,BMW 한독모터스 서초전시장
e_e000301,2,3,2305200003,프랭크 버거 교대역점
e_e000301,2,4,2305200004,집
e_e000307,1,1,2305210001,집
e_e000307,1,2,2305210002,연천 전곡리 선사유적지
e_e000307,1,3,2305210003,황해 냉면
e_e000307,1,4,2305210004,연천 회관
e_e000307,1,5,2305210005,재인폭포
e_e000307,1,6,2305210006,좌상 바위
e_e000307,1,7,2305210007,크리미에
e_e000307,1,8,2305210008,집
e_e000311,1,1,2305270001,집
e_e000311,1,2,2305270002,씨사이드 파크
e_e000311,1,3,2305270003,카페 건
e_e000311,1,4,2305270004,슈퍼키즈 스카이 방방 하늘도시점
e_e000311,1,5,2305270005,봄이 보리밥 영종점
e_e000311,1,6,2305270006,구읍뱃터
e_e000311,1,7,2305270007,영종하늘공원
e_e000311,1,8,2305270008,집
e_e000323,1,1,2305270001,집
e_e000323,1,2,2305270002,이나경 송탄 부대찌개
e_e000323,1,3,2305270003,수원 전통문화관 예절교육관
e_e000323,1,4,2305270004,르빵드파리&브런치하우스 행궁점
e_e000323,1,5,2305270005,화성행궁
e_e000323,1,6,2305270006,평지다
e_e000323,1,7,2305270007,제이 모텔
e_e000323,1,8,2305270008,진미 통닭
e_e000323,1,9,2305270009,장안문
e_e000323,1,10,2305270010,제이 모텔
e_e000323,2,1,2305280001,유치 회관
e_e000323,2,2,2305280002,효원공원
e_e000323,2,3,2305280003,효원공원 월화원
e_e000323,2,4,2305280004,집
e_e000327,1,1,2305220001,집
e_e000327,1,2,2305220002,어썸 마운틴
e_e000327,1,3,2305220003,AK플라자 홍대
e_e000327,1,4,2305220004,홍콩반점 41 홍대입구역점
e_e000327,1,5,2305220005,홍익대학교 서울캠퍼스
e_e000327,1,6,2305220006,콜린
e_e000327,1,7,2305220007,집
e_e000332,1,1,2305190001,집
e_e000332,1,2,2305190002,서울시 강남구 역삼로3길 17 4층
e_e000332,1,3,2305190003,대현네
e_e000332,1,4,2305190004,원조만 선호 프 노가리 체인 본점
e_e000332,1,5,2305190005,누 누 모텔
e_e000332,2,1,2305200001,스시 세스나
e_e000332,2,2,2305200002,집
e_e000334,1,1,2305280001,집
e_e000334,1,2,2305280005,니지 모리 스튜디오
e_e000334,1,3,2305280003,오랑주리
